닉네임,댓글,좋아요수,날짜
김소연,아 진짜 누무 예뻐요ㅠㅠㅠㅠㅠㅠㅠㅠㅠ 언니 진짜 언니는 내 삶의 힐링이야 말도 조곤조곤 어쩜 그리 예쁘게 하실 수 있어요 ㅠ ㅠ 진짜 짱ㅇ이야 사랑해요,0개,2020. 4. 25.
HQz,오늘은 썸네일이 평소와 달라서 색달라요! 이렇게 전문적인 분이 알려주시니 감사할 따름이에요ㅠㅜ 유용한 팁들 잘 써먹을게요:) 포니 언니 항상 사랑합니다❤️,1개,2020. 4. 25.
Conniemoon,오늘 너무 힘든 하루였는데 언니 보며 힐링 할래요,4개,2020. 4. 25.
쭈야JJOOYAsMAKEUP,썸네일 인형인줄..🌸🌸🌸🌸,3개,2020. 4. 25.
SharonMakeup,I wouldn't even put concealer if i have her skin😍✨,10개,2020. 4. 25.
연쩰리,"포니님! 항상 영상 잘보고 있어유 
처음 댓글 다는데 혹시 홍조 있는사람이 평소에 지켜야할것이나 세안법  있을까요? 홍조가 심해서 스트레스 받아요 ㅠㅡㅠ",1개,2020. 4. 25.
NeildeGuzman,"omy, this is similar to my daily look, I'll use puff instead of brush. Really love this look 100% light, fresh and pure.",0개,2020. 4. 25.
김문선,와 피부진짜좋다...ㅋㅋㅋㅋㅋ,0개,2020. 4. 25.
MiuMiu,I’m having trouble on my lashes falling down when I wear mask. Is there any hacks or techniques for that?,0개,2020. 4. 25.
ysall,"와ㅠㅠ 언니 진짜 예뻐요ㅠㅠ 언니가 메이크업에서 사용한 제품 전부 다 사고싶을 정도,,,! 특히 피부에 사용한거 ㅠㅠ",0개,2020. 4. 25.
LauraCioroianu,Your skin it's absolutely stunning!!!! WOW <3,1개,2020. 4. 25.
HappyPerson,There is not one imperfection on your face. You’re truly blessed,0개,2020. 4. 25.
TinyTz,Love the walkthrough makeup tutorials like this!❤️❤️,0개,2020. 4. 25.
JulieBui,Half my face is gonna be beat and the other half is covered with a mask 😂,0개,2020. 4. 25.
현이,마스크 때문에.. 화장하는걸 포기 하고있었는데😢 언니 덕분에 화장할수있겠네요😁,1개,2020. 4. 25.
SennaTaylor,"Love this look! But please be careful if you're wearing a mask. A lot of health experts recommend not wearing anything with your mask since makeup/sunscreen can contaminate it, especially if you need to reuse it.",0개,2020. 4. 25.
뷰티다이어터람양TV,포니만 가능한 메이크업이네... 우린 안된다규ㅜㅜ,0개,2020. 4. 25.
ChiaMingHui,"Pony, my skin is dark,it is so hard to do eye makeup, so the eye area is alr dark put eyeshadow also no difference, please teach eye makeup for dark skin.",1개,2020. 4. 25.
유유유,진짜 완벽한 언니..,0개,2020. 4. 25.
JewyC,언니 나중에 냥이와 같이하는 일상같은거 올려주세요 ㅠㅠ 너무 보고싶은것...😭💕,1개,2020. 4. 25.
워니wonie미국LA직장인브이로그,진짜 꿀팁이에여언니 ㅠㅠ ❣️❣️❣️,1개,2020. 4. 25.
Sundaycaramel,"You are so beautiful Pony ♡ This routine makeup is so clear and natural, i want to try it. Love you ☁️🌙",1개,2020. 4. 25.
리나이,렌즈 아이돌렌즈랑 비슷한 렌즈 없을까요ㅠㅠ너무 이쁜데 눈이 아파요ㅠㅠㅠㅠ,1개,2020. 4. 25.
잔잔,사랑해요 언니 진짜 최구다 ㅜㅜㅜㅜ살앙,0개,2020. 4. 25.
Existentialcrisisintensifies,"Whenever I see a PONY vid, my list of makeup to get adds up. The products she use are always so pretty. 😭❤",0개,2020. 4. 25.
뽕돌이,진짜 너무 이뻐 ㅠㅠㅠ,0개,2020. 4. 25.
김민진,꿀팁 감사해요!! 오늘도 예쁘시네요😍😍,4개,2020. 4. 25.
조희주,와...너무 예뻐요ㅠㅠ본판이 다 한 메이크업..저 아리따움 스틱 사러가야겠어요 넘예💓💓,0개,2020. 4. 25.
RigelKim,밤부야 ㅠㅠ 목소리만 들리지만 초면에 사랑해 ㅠㅠㅠ,0개,2020. 4. 25.
PINKKUMA핑크쿠마TV,아 피부 진짜 예뻐요. ㅠㅠ,0개,2020. 4. 25.
오나경,댓글에 마스크 낄때 하는 화장법 올려달라는 댓글 많았는데 이렇게 업로드 해주셔서 너무 감사해요!!,1개,2020. 4. 25.
청림,와 마스크 껴두 풀메 할 수 있는 루틴이네요..! 사실 피부 화장 다 찍히고 쓸리면 풀메 해도 빛을 보지 못하거든요 ㅠㅠ 도화지가 이처럼 유지 된다면 좋은 루틴이에옹,1개,2020. 4. 25.
나이수,노파데 메이크업 만세 감사합니다,2개,2020. 4. 25.
daftoptimist,"So, skincare (I’m not gonna use a tone-up cream maybe just a translucent CC), concealer (not on tip of the nose, bridge of the nose, or under the cheekbones), and blush very high on the cheekbones. Got it!",0개,2020. 4. 25.
수연,와....진짜 내가 필요하던거엿어...ㅜ 감사합니다 포니님♡♡♡,0개,2020. 4. 25.
빼숀요자내가제일,언니 피부 진짜 좋으시네요 부러워요..ㅠㅠ 나중에 피부 관리 비법 영상도 찍어주심 감사하겠습니다.. ㅠㅠ🙏🙏🙏🙏,0개,2020. 4. 25.
Zi존KING불꽃11세,저 외모를 마스크로 가리고다닌다닝 ㅠㅠ 엉엉,1개,2020. 4. 25.
Eun카페,썸넬 머리핀 혹시 정보 주실 수 있나여?? 너무 이뻐요ㅜㅜㅜ,0개,2020. 4. 25.
AkhilaJerripothula,"I needed this look! I was worried what makeup to do for a photo shoot tomorrow because of the mask, I will try this :)",1개,2020. 4. 25.
Michelle,"포니박사님,,,절 구해주셔서 감사합니다,,,😭",1개,2020. 4. 25.
김영은,마스카라 나중에 해도 속눈썹 안 쳐지네요ㅜㅜ 저는 뷰러하고 좀 지나면 바로 쳐지던데 부럽습니당,0개,2020. 4. 25.
Esther에스더,포니언니가 알려주는 인간관계 꿀팁: 아는 거 자랑했을 때 싫어하는 사람은 손절. 사실상 이게 영상의 핵심뽀인투.  자존감은 무조건 높게!! 자존감낮은건 안좋아요오,121개,2020. 4. 16.
이시간,진짜 인강보는거 같고 이렇게까지 정성들여서 답변해주는 분은 처음보고 보는 것만으로도 내 마음이 저절로 치유되는거 같아서 항상 힘들때마다 봐야겠어요 이런 라이브 항상 놓칠 때가 많은데 자주 올려주세요!,151개,2020. 4. 16.
ncglam,I just wish I could understand what you say in your live videos. The makeup is really nice. ❤️❤️,135개,2020. 4. 16.
한국인,필터 저렇게 쓰고 루시드 드림 이야기 하니까 요정 같다 팅커벨 같은 뭐... 그런 거,119개,2020. 4. 16.
초리짱,소통하는거 너무 좋다,83개,2020. 4. 16.
lunarsvrant,The nails look similar to Nikkietutorials’  so pretty,13개,2020. 4. 16.
멕멕,심즈나 게임캐릭터가 말하는 것 같다..ㅜㅜ 너무 예쁨 ㅜ,58개,2020. 4. 16.
서현,5:27 네일정보,38개,2020. 4. 16.
인나나,24:43 언니 자존감 높은모습 넘 좋아여ㅜ,29개,2020. 4. 16.
MeidahMarsella,I wish I can speak korean 😂,16개,2020. 4. 16.
y00niy,진짜 현실친구 포니언닝🤍자존감 높게 만들어주는 라방해주셔서 감사해용💜💜🔮,34개,2020. 4. 16.
솔라,너무좋아요ㅠ포니언니 라이브는  볼때마다 진짜 많은걸 느껴요 제가 잊고있었던걸 또 얘기해주는느낌이여서 자신감 뿜뿜🥰,34개,2020. 4. 16.
서훈Liz,Pony Is Perfect ❤️🌞,29개,2020. 4. 16.
daeunha,언니 이번 네일 하는 방법 동영상으로 만들어 주세요 ~,9개,2020. 4. 16.
ailenhello,포니언니ㅠㅠ.. 메이크업 영상뿐만 아니라 이런 영상도 올려주시는 거 너무 좋아요.. 언니 내면이 되게 성숙한 사람 같아서 말 하는 거 하나하나가 심금을 울립니다ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅎ ㅡ ㄱ,9개,2020. 4. 16.
JennyKim,포니님 성격이 영상이랑 너무 달라서 깜놀ㅋㅋㅋㅋ 약간 enfp 같았는데,8개,2020. 4. 16.
주현,고마워요 전기공부하는데 직장 다니면서 폭언 듣고 부당하게 그만두게 되서 극심한 스트레스로 힘들었는데 영상 보니 제 장점에 대해 생각해보게 되었어요 진짜 고마워 친구랑 대화하는 기분이였어! 자존감 높아보게 내가 부단히 노력할게,13개,2020. 4. 16.
nayeon,포니님 넘 감사해여 ㅠㅠ 요즘 자존감도 낮아지고 심적으로 많이 힘들었어요 주변인들 도움으로 나아졌는데 아직도 가끔 멈칫할 때 가 있어요 😂 포니님 말 듣고 힘낼게용 !!! 얼굴도 이쁘시구 마음씨도 이쁘시구 안 예쁜 게 뭐예요 ㅠㅠㅠ ❤❤ 평소에 엄청 엄청 존경하고 많이 좋아해요 🙏,7개,2020. 4. 16.
없음이름,24:43 헉 저도 ESTJ인데 고집이 세다고 사람들이 싫어해요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3개,2020. 4. 16.
영나,저 정말 이 영상에서 많은걸 느끼고 가요. 포니님은 다른사람에게 좋은영향 주는 정말 좋은 사람이에요.,6개,2020. 4. 16.
김세현,13:08 착하게 살지마.,1개,2020. 4. 16.
지나가는강아지,언니 앞으로도 인스타 라이브 많이 켜주세요 ! 이 날 너무 힘들고 지쳤는데 언니가 제 댓글 읽어주셔서 날뛰었어요 언니 사랑해요 ❤,5개,2020. 4. 16.
임효진,포니님 이렇게 인스타그램 라이브 편집해주시는거 넘 좋아융♡3♡,5개,2020. 4. 16.
strony스트로니,이런 소통 너무 좋아오❣ 아는 언니랑 카페에서 수다 떠는 기분ㅎㅎㅎ,13개,2020. 4. 16.
이소민,이 날 엄청 하라언니느낌도 나고 넘 예뻤던 ㅠㅠㅠ,12개,2020. 4. 16.
행복,"네일아트 하러 가야겠어요..

이런 소통방송 좋네요^^",16개,2020. 4. 16.
HQz,고마워요 ㅠㅠㅠㅠ 너무 재밌게 봤는데 올려줘서❤️,12개,2020. 4. 16.
예림이,이런 영상 너무 좋아요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 친근해보이고 항상 그랬지만 또 예쁘고... 저도 포니교에요 언니 사랑해요😆😆😆😆😆😆❤❤❤❤❤,1개,2020. 4. 16.
,听不懂，好忧伤😂  智慧教育孩子请点我。,1개,2020. 4. 16.
DT,헐 저 이 라이브 봤는데 ㅠㅠ 이때 언니 외모 미쳤어요 ㅠㅠ 언니 라방보면서 엄청 힐링했습니당ㅎㅎ,7개,2020. 4. 16.
신지민,언니 이날 진짜 겁나~~~~~~예뻤어요 ㅠㅜㅜㅜㅜㅜ 원래도 예쁜데 이날은 감탄사가 절로 나올정도얐어요ㅠㅜㅜㅜ 💗,0개,2020. 4. 16.
GraceKim,왜 때문인지는 모르겠는데 자꾸 눈물이 나와 언니 ㅜㅠ... 영상보다가 중간중간 해준말에 울컥해서 내가 진짜 지금까지 왜 그렇게까지 자신을 학대하면서 착해보이려고 했을까 되돌아보게 되더라고 .. 난 언제쯤 자존감이 높아질까 막막하지만 노력해볼게 고마워  ♡,2개,2020. 4. 16.
copycatbellyache,루시드 드림 넘 재밌는데 ㅋㅋㅋ 근데 은근 무섭....,1개,2020. 4. 16.
양아름,"언니 진짜 많이 위로가 됐어요!!ㅜㅜ
너무너무 감사합니다.(하트5억개❤)",0개,2020. 4. 16.
진Jin,포니님이 학생 메이크업 한번 해주셨으면 좋겠어요!!🥺🥺(로드샵 위주로요..🥺),1개,2020. 4. 16.
popoqA,너무좋다 포니 ㅜㅜ,3개,2020. 4. 16.
김다영,이때 화장 너무 이뻐용 ㅠㅠㅠ!!,0개,2020. 4. 16.
oChihiro,"毎回思うのですが、カラコンの紹介からして欲しいです(T . T)💘
カラコンいつも見て欲しいと思うので🥰",0개,2020. 4. 16.
민아,ㅠㅠㅠ너무 귀여워요 흑흑,0개,2020. 4. 16.
정의정,이 영상 보고있으니까 저까지 기분 좋아져요😍 평소 어렵다고 생각했던걸 명확하고 쉽게! 자신감있게! 대답해줘서 그런거같아요👍  자존감떨어질때마다 보러올게요 인스타라이브 너무좋아요😂😂😂,1개,2020. 4. 16.
HQz,이 날 메이크업 보고 싶어요! 진짜 예쁘다❤️❤️,1개,2020. 4. 16.
도영,이렇게 긴 소통영상 안넘기고 본거 처음이야... 포니언니 최고...😍,0개,2020. 4. 16.
정은주,언니 구독한 지 얼마 안 됐눈뎅 바로 영어댓글 달리는 거 넘무 신기해용..🙊💗💗,1개,2020. 4. 16.
HQz,이 메이크업 보고 싶어요 ㅠㅠㅠㅠㅠㅠ넘나 예쁜 것💋,1개,2020. 4. 16.
민트맛박하,포니언니 정말 부지런한거같아요 스스로 한다는게 참 멋있어요,1개,2020. 4. 16.
덩유,"진짜 ㅈㄴ이쁘다,....와.......언니사랑해요",1개,2020. 4. 16.
BURUY,중간에  I am tom holland 뭐냐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 4. 16.
릴리유HandmodelASMR,너무 예뻐요ㅠㅠㅠ,6개,2020. 4. 16.
VanessaRose,이 라이브영상 메이크업 튜토리얼 올려주세여~!,0개,2020. 4. 16.
주현,포니언니 진짜 이 영상으로도 자존감 회복할 수 있게 된 것 같아요 지병 치료받으면서 실패하면 내가 장애라 이런 건가 싶었는데 그 사람 회사 직장 인격이 지금은 문제인게 뒤늦게 알게됐지 덕분에 마음 치유됐어요 뭐든지 최선을 다해볼게요,0개,2020. 4. 16.
JessicaLeongSinYi,Waiting for the english subtitles! ❤,3개,2020. 4. 16.
STEFANYAVAKIN,ㅔㅐㅜㅛ 팿ㄷ ㄷ ㅔㄷㄱㄹㄷㅑㅅㅁ,0개,2020. 4. 16.
,이런거 너무 재밌다 많이하고 많이올려주세요 메이크업 말고도 이런 컨텐츠 너무 좋아요 그리고 말이 빨라서 더좋아요 저 드라마같은거 보면 전개속도에 속터지는 사람인데 이영상 이야기 진행속도 맘에든다,1개,2020. 4. 16.
애프리,착하지 말라고 대놓고 말해주다니ㅠㅠ넘멋있어요 매력♥️♥️♥️,4개,2020. 4. 16.
RachelK,와 제가 정말 좋아하는 언니랑 성격 말투가 똑같아서 신기해요ㅋㅋ오랜만에 그 언니한테 연락해봐야겠다,0개,2020. 4. 16.
미넛33,"성격 너무 좋다,,",0개,2020. 4. 16.
익명,언니 오늘도 어김없이 예뻐요❤️❤️,5개,2020. 4. 16.
museily,이 언니 진짜 멋있다 ..,0개,2020. 4. 16.
hhh,말하는거 들어보면 마인드 진짜멋있는거같아요!! 초등학생때 포니의 시크릿 메이크업북으로 언니를 처음알게됐는데 그때부터 지금까지 쭉 팬이에요❤,1개,2020. 4. 16.
Fukuokas세자매브이로그,"네일아트 해 보고 싶은데 손톱이 조금이라도 길면 답답해서 잘라버리는 제 성격 때문에 해 놓고도 금방 잘라버릴 거 같아요 ㅋ
손톱 너무 예뻐요 ㅠ",0개,2020. 4. 16.
쿠크다스오돌뼈,요즘 메이크업 아티스트 포니가 아닌 그냥 인간 포니 사람 포니 옆집 언니 포니를 많이 보여주는 것 같아서 너무 좋고 고마워 요즘 맨날 언니의 라이브를 기다려❤️,0개,2020. 4. 16.
vivi,솔직하신거 넘나 좋은것... 포니님 잠옷 정보 궁금해요🥺💜,0개,2020. 4. 16.
PutriRishtianola,"Thanks God I learned korean even tho not until expert but I do understand most of the time but you are so prettyyyy. Also, stay safe guys.",0개,2020. 4. 16.
JungHari31,"방탄소년단 메이크업 please 🙏🏻😊 V, jungkook or Jimin",0개,2020. 4. 16.
lol,진짜 부럽다,0개,2020. 4. 16.
wbkim,포니 언니는 진짜 자존감 높은것 같은게 피드백 같은걸 잘 받아들이시네요  언니는 자존심 높은사람을 좋아하고 주변에 자기가 제일 잘났구 공주고 그런 사람들이라고 하셨잖아요 근데 별로 그렇지도 않고 잘난게 없는데 자신감만 높은건 어떠가요?  제가 그런 사람들을 인정해주지 않고 삐딱하게 보는 걸까요? 근데 그 사람이 싫은건 아니예요... 제가 그냥 빈말을 못하는 스타일이라서 그런건가요? 이게 나쁜걸까요?,1개,2020. 4. 16.
BLACKLION,Ｉ am always  happy to see a wonderfyl pony🌙☺️❤︎,0개,2020. 4. 16.
ShaRon,미스트 정보 알랴주세요ㅠㅠ 에스틀??,0개,2020. 4. 16.
끼오밍,인생교육같다..이런 영상올려주시면 녀무녀무 조쵸❤️❤️,0개,2020. 4. 16.
뀨,루시드 드림에서 그냥 드림(?)으로 돌아갈 수도 있나요? 루시드 드림 한 번 꾸기 시작하면 영원히 루시드 드림만 꾸는 걸까요ㅠ,0개,2020. 4. 16.
힝힝,언니 라방 힐링 그 자체예요... 언니 편하실 때 라방 자주 해쥬세요!! ❤️❤️,0개,2020. 4. 16.
화사,포니님! 셀프로 네일하는 영상도 올려주세요☺️☺️ 매일 포니님 메이크업 튜토리얼 보면서 네일이쁘다.!! 어떤 네일샵이지?! 이런생각했는데 셀프라고 하셔서 엄청 놀랐어요!!!!!!,0개,2020. 4. 16.
몽실맹구,이야야아아앙 못 봤던 3부 ㅠㅠ,1개,2020. 4. 16.
blueming,이번 라이브는 되게 어른스럽고 멋있는 언니 같은 느낌이네요!! 제가 느끼기엔 저번 라이브는 귀여운 동네 친구 같았거든요ㅎㅎ (물론 전부 다 사랑합니다 ㅎㅅㅎ) 인스타그램 안하는 사람으로서 이런 편집본들 너무너무 좋아요❤️,0개,2020. 4. 16.
ofom,포니님 네일 영상 찍어주세요!!!(1일차,0개,2020. 4. 16.
EllieCho,언니가 하는말 다 공감 백퍼!!!!!! 요새 내가 생각하는게 틀린건가 우울햇었는데 포니언니가 나랑 똑같은 생각을 가지구있었다니.... 너무행복해 ㅠㅠㅠ❤️,0개,2020. 4. 16.
dainjeon,언니 덕분에 많은 걸 배우고 가요💜💜 세계최고공주가 되고 올게요 ㅎㅂㅎ😋,0개,2020. 4. 16.
바이현nailartist,네일시강... 너무 예쁘당....♡,2개,2020. 4. 16.
Ohsen,이번 메이크업영상 올려주세요~,0개,2020. 4. 16.
StellasRecipeFoodStylistTV,U look like a mermaid 🧜‍♀️ with all those bubbles going up,1개,2020. 4. 16.
윤유빈,딥파우더로 네일하는방법 알려주세요!!너무 이뻐요!!,0개,2020. 4. 16.
뉴테입,끝까지봄 멋있어요 진짜 🤍💗🤍💗,0개,2020. 4. 16.
szS2,헐 저도 그래요 인간관계에 굳이 잘하려고 하지 않아요 걍 친구는 친구니까😊,0개,2020. 4. 16.
유지를유지하라,"이런거 자주 올려주셨음 좋겠어요..❤️
뭔가 더 가까워진느낌!!!",0개,2020. 4. 16.
정글,직설적이고 솔직한 estj의 조언을 듣는 infp로써 생각의 전환이 도움됐다 포니안니,0개,2020. 4. 16.
MiniEarth,"Only five views? Wow, I'm early!",0개,2020. 4. 16.
루루조아요,삼십분 후다닥 시간가는지도 모르고 봤어요 메이크업 전공 학생으로써 한 사람으로써 너무 도움이 많이 되는 내용이었어요💕,0개,2020. 4. 16.
안개비,포니님은 어릴때부터 주관이 뚜렷했던 사람인것 같네요. 그래서 성공한것 같아요. 주관이 뚜렷한 사람 뭔가 부러워. 난 왜 어렸을때 저러지 못했을까.,0개,2020. 4. 16.
에스포뷰티SFORBEAUTY,포니님!! 포니님 이목구비로 표현되는 자존감... 당췌 뭔가요? 대단합니다아아아!!! 포니님은 그냥 본인 이목구비로 자존감을 표현하시네요!!! 너무 이뻐요 ^^ ㅎㅎㅎ,0개,2020. 4. 16.
로또보이,멋진영상 감사합니다. 좋아요 누르고 가요.🤩🤩👍,1개,2020. 4. 16.
Apollomilkchocolate,waiting for eng subs!,0개,2020. 4. 16.
박한승,ㅋ ㅋ ㅋ ㅋ  ㅋ ㅋ 하루종일 본 라이브다 ㅠㅠ 애 댓들도 보인다 행복,0개,2020. 4. 16.
ElisaZhao,说实话，我在其它渠道看到的pony都非常美。可是在中文网上看到的pony的妆都不是我喜欢的，怎么回事儿呢？,0개,2020. 4. 16.
AnneLeeKook,❤️BRASIL ❤️ LOVE YOU,6개,2020. 4. 16.
하트뿅뿅,포니언니 라방 너무 재밌어요💗💗,0개,2020. 4. 16.
김춘배,"우앙 언니 나랑 mbti 똑같아요!!
저도 ESTJ😀😀",0개,2020. 4. 16.
JUHYEONHAN,포니님 예전 mbti 검사하셨을때 enfp 아니었나요??😯,0개,2020. 4. 16.
주니지니,ㅠㅠ 좋아요 해놓고 두고두고 봐야지 ㅠㅠ,0개,2020. 4. 16.
MariaPsilopoulou,I ca t watch you live videos cause I can’t understand korean ☹️🥺😔,1개,2020. 4. 16.
유하은,요즘 글리터 뭐쓰셔용..?,0개,2020. 4. 16.
AliciaCyberRomez,can you do the makeup of Sugyeong? from the webtoon 😅 hihihi,0개,2020. 4. 16.
KikiRen,What brand are the nail powders ? ❤️❤️,0개,2020. 4. 16.
,Love u as always! so pretty,0개,2020. 4. 16.
,언니 나도 estj야.. 공통점이 이거라도 있어서 기뻐..,0개,2020. 4. 16.
쫑알쫑알,만약 만약 가능하시다면 셀프네일 바꿀때 찍어서 올려주시면 안될까요ㅠ 언니 메이크업 영상 볼때마다 네일 넘 이뻐서요 네일 모양 길이 넘넘 제 스타일 ❣️,0개,2020. 4. 16.
한나인데,저기 혹시... 단풍나무님 이에여?,0개,2020. 4. 16.
미미,잘되는데에는 다 이유가 있네요 많이 느끼고 가요 감사합니다😃,0개,2020. 4. 16.
새벽러,헐 언니 estj였다니 ..나랑 정반대였네,1개,2020. 4. 16.
AljaohraSarna,اللهم شافينا وعافيها وابعد عنا كل مرض يالله اللهم آمين يارب العالمين..,1개,2020. 4. 16.
MiahBae,Pony is beauty. ❤️,0개,2020. 4. 16.
OSJArt오에스제이,언니 너무 이뻐요 증말...💛,1개,2020. 4. 16.
ThyNguyen,Awwww. Love uuuu,0개,2020. 4. 16.
KoriHardi,"Have no idea what you're talking about , but you look gorgeous",0개,2020. 4. 16.
NaMa,Please make a video of how to do your nail ;))))),2개,2020. 4. 16.
YvonneL,Pony!  U r so awesome!  Can u do a crash landing on you character make up of yoon seri?,0개,2020. 4. 16.
SunflowerGold,꿀잼💗💜💗💜,0개,2020. 4. 16.
Kana18Bigboss,VietNam love youuu ~~,1개,2020. 4. 16.
AppleJack,"안녕하세요!!!! 포니님❤️❤️❤️❤️❤️❤️
저는 인스타그램이 없어서 못 들어갔어요....ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
너무 예쁘고 다음 영상 알림 오자마자 자로 올께요!!!!!!!!!! 😘 사랑해요 😘",4개,2020. 4. 16.
RikaKomariah,Your makeup is not just a makeup but is an artwork and i love it so much (♥͡з♥͡),1개,2020. 4. 16.
MayaJikooka,BRAZIL!!!! So beautiful Pony⭐❤,16개,2020. 4. 16.
